Date,GD,CG,PCG_Jacobi,PCG_SSOR,PCG_IChol,SPY
2023-10-25,1.2002902467692127,1.200277309996835,1.200204000662934,1.2002040276830028,1.2002040276830035,1.1005656751031625
2023-10-26,1.20075116890657,1.2007359861597278,1.2006701844932466,1.2006702160980312,1.200670216098032,1.0873073116073229
2023-10-27,1.2047534074602246,1.2047325847008254,1.2046690093895325,1.2046690399135092,1.2046690399135067,1.0823675297618138
2023-10-30,1.198058308934532,1.1980363117169033,1.197973943095378,1.1979739731985253,1.1979739731985228,1.0952313734799208
2023-10-31,1.2113722973995609,1.2113485300892233,1.2112868276112432,1.2112868584270977,1.2112868584270948,1.102088181342267
2023-11-01,1.2336597587292673,1.2336342520233228,1.2335691461579392,1.2335691746533497,1.2335691746533466,1.1137794160674521
2023-11-02,1.2700915948217746,1.2700573561215174,1.2699973519611498,1.2699973826267816,1.2699973826267787,1.1349223129082118
2023-11-03,1.298925689204346,1.2988909422425001,1.2988268649376287,1.2988268991494654,1.2988268991494616,1.1452296536698536
2023-11-06,1.292192509346411,1.292152669478045,1.2920917701805226,1.292091800862931,1.2920918008629279,1.1478613437825087
2023-11-07,1.290769442341121,1.290736541577023,1.290668723615588,1.2906687565090866,1.2906687565090835,1.1511233676893926
2023-11-08,1.2887605706078105,1.2887275989283637,1.2886605028920688,1.2886605359235046,1.288660535923503,1.1519663208903375
2023-11-09,1.2789895556510988,1.278954940661083,1.278888590077305,1.2788886242480775,1.2788886242480757,1.142947201841211
2023-11-10,1.32884510317004,1.3288037164103685,1.3287385303196018,1.3287385622648313,1.3287385622648302,1.1606449314739236
2023-11-13,1.3120824404115001,1.3120414584165185,1.311978909701369,1.311978940339087,1.3119789403390862,1.1595381182130051
2023-11-14,1.3605637144136755,1.3605157224248468,1.3604528646945533,1.3604528981384025,1.3604528981384016,1.1818184956645483
2023-11-15,1.3698368147612852,1.3697887871038306,1.3697269514338046,1.3697269855405836,1.3697269855405827,1.1843179165142115
2023-11-16,1.362202491020325,1.3621640130197077,1.362094448905334,1.362094480521074,1.3620944805210717,1.1857654494540297
2023-11-17,1.3734227526678466,1.3733756214021513,1.3733096737119541,1.3733097072514704,1.3733097072514648,1.1872394989310415
2023-11-20,1.3884114819196283,1.388370252974364,1.3882981264330052,1.3882981630360303,1.3882981630360254,1.1963433674457138
2023-11-21,1.3643921123204805,1.3643509921523478,1.3642811197904534,1.364281155526052,1.3642811555260468,1.1937331696627238
2023-11-22,1.3726011640016549,1.3725610090328317,1.3724884468479133,1.3724884809593378,1.3724884809593325,1.1983329930441906
2023-11-24,1.3757878219325552,1.3757498994410264,1.375674131307031,1.3756741697616968,1.3756741697616919,1.1990703434927212
2023-11-27,1.3704530118888225,1.3704182341541562,1.3703399540784997,1.370339993073851,1.3703399930738462,1.1969088436062245
2023-11-28,1.3623152023643021,1.3622771100312316,1.3622031240264612,1.3622031584693601,1.3622031584693544,1.1980933587318878
2023-11-29,1.3771022610674193,1.377062141545249,1.3769861005321,1.3769861366958713,1.3769861366958651,1.1972502009681112
2023-11-30,1.3691658769132424,1.3691276432427932,1.3690523605246023,1.3690523981734353,1.3690523981734297,1.2019552924075254
